"woaii_chapter"|"openalex_work_id"|"title"|"publication_year"|"source_id"|"source_name"|"type"|"cited_by_count"|"reference_count"
"7J"|"https://openalex.org/W2752002282"|"Submarine canyons along the upper Sardinian slope (Central Western Mediterranean) as repositories for derelict fishing gears"|2017|"https://openalex.org/S101229256"|"Marine pollution bulletin"|"article"|76|21
"7J"|"https://openalex.org/W2894921914"|"Planktonic prokaryote and protist communities in a submarine canyon system in the Ligurian Sea (NW Mediterranean)"|2018|"https://openalex.org/S9314624"|"Progress in oceanography/Progress in Oceanography"|"article"|18|72
"7J"|"https://openalex.org/W1861075985"|"Dense-water bottom currents in the Southern Adriatic Sea in spring 2012"|2016|"https://openalex.org/S5042006"|"Marine geology"|"article"|40|40
"7J"|"https://openalex.org/W2013536899"|"Review of natural gas hydrates as an energy resource: Prospects and challenges"|2016|"https://openalex.org/S109565702"|"Applied energy"|"article"|1379|210
"7J"|"https://openalex.org/W2145594405"|"The impacts of deep-sea fisheries on benthic communities: a review"|2015|"https://openalex.org/S200038611"|"ICES journal of marine science"|"review"|308|149
"7J"|"https://openalex.org/W2517886161"|"Environmental Impacts of the Deep-Water Oil and Gas Industry: A Review to Guide Management Strategies"|2016|"https://openalex.org/S2596204836"|"Frontiers in environmental science"|"review"|281|201
"7J"|"https://openalex.org/W2905769530"|"High diversity of benthic bacterial and archaeal assemblages in deep-Mediterranean canyons and adjacent slopes"|2019|"https://openalex.org/S9314624"|"Progress in oceanography/Progress in Oceanography"|"article"|13|57
"7J"|"https://openalex.org/W2904736692"|"High rates of viral lysis stimulate prokaryotic turnover and C recycling in bathypelagic waters of a Ligurian canyon (Mediterranean Sea)"|2019|"https://openalex.org/S9314624"|"Progress in oceanography/Progress in Oceanography"|"article"|6|38
"7J"|"https://openalex.org/W2742435966"|"Microplastic pollution identified in deep-sea water and ingested by benthic invertebrates in the Rockall Trough, North Atlantic Ocean"|2017|"https://openalex.org/S201530359"|"Environmental pollution"|"article"|333|60
"7J"|"https://openalex.org/W2898395683"|"Consistent microplastic ingestion by deep-sea invertebrates over the last four decades (1976–2015), a study from the North East Atlantic"|2019|"https://openalex.org/S201530359"|"Environmental pollution"|"article"|88|91
"7J"|"https://openalex.org/W1986302740"|"Circulation, eddies, oxygen, and nutrient changes in the eastern tropical South Pacific Ocean"|2015|"https://openalex.org/S152701455"|"Ocean science"|"article"|24|42
"7J"|"https://openalex.org/W2777344464"|"Bottom trawling at Whittard Canyon: Evidence for seabed modification, trawl plumes and food source heterogeneity"|2018|"https://openalex.org/S9314624"|"Progress in oceanography/Progress in Oceanography"|"article"|25|94
"7J"|"https://openalex.org/W2004838460"|"a-, β-, γ-, δ- and ε-diversity of deep-sea nematodes in canyons and open slopes of Northeast Atlantic and Mediterranean margins"|2009|"https://openalex.org/S96743589"|"Marine ecology. Progress series"|"article"|86|1
"7J"|"https://openalex.org/W2137464715"|"Submarine canyons: hotspots of benthic biomass and productivity in the deep sea"|2010|"https://openalex.org/S3006207977"|"Proceedings - Royal Society. Biological sciences/Proceedings - Royal Society. Biological Sciences"|"article"|365|46
"7J"|"https://openalex.org/W2005733589"|"The effects of submarine canyons and the oxygen minimum zone on deep-sea fish assemblages off Hawai'i"|2012|"https://openalex.org/S113880702"|"Deep-sea research. Part 1. Oceanographic research papers/Deep sea research. Part I, Oceanographic research papers"|"article"|43|86
"7J"|"https://openalex.org/W2557588402"|"Bottom trawling and oxygen minimum zone influences on continental slope benthic community structure off Vancouver Island (NE Pacific)"|2017|"https://openalex.org/S172051550"|"Deep-sea research. Part 2. Topical studies in oceanography/Deep sea research. Part II, Topical studies in oceanography"|"article"|26|57
"7J"|"https://openalex.org/W2524933761"|"Impacts of the Deepwater Horizon oil spill on deep-sea coral-associated sediment communities"|2016|"https://openalex.org/S96743589"|"Marine ecology. Progress series"|"article"|19|65
"7J"|"https://openalex.org/W2050221341"|"Biodiversity and community composition of sediment macrofauna associated with deep-sea Lophelia pertusa habitats in the Gulf of Mexico"|2014|"https://openalex.org/S113880702"|"Deep-sea research. Part 1. Oceanographic research papers/Deep sea research. Part I, Oceanographic research papers"|"article"|32|63
"7J"|"https://openalex.org/W2920229348"|"Living foraminiferal assemblages in two submarine canyons (Polcevera and Bisagno) of the Ligurian basin (Mediterranean Sea)"|2019|"https://openalex.org/S9314624"|"Progress in oceanography/Progress in Oceanography"|"article"|7|109
"7J"|"https://openalex.org/W2931918020"|"Vertical distribution of microbial communities abundance and biomass in two NW Mediterranean Sea submarine canyons"|2019|"https://openalex.org/S9314624"|"Progress in oceanography/Progress in Oceanography"|"article"|3|64
"7J"|"https://openalex.org/W2780993746"|"Influence of an oxygen minimum zone and macroalgal enrichment on benthic megafaunal community composition in a <scp>NE</scp> Pacific submarine canyon"|2017|"https://openalex.org/S170816358"|"Marine ecology"|"article"|10|54
"7J"|"https://openalex.org/W2007677813"|"Exploring composition and behaviour of fish fauna by <i>in situ</i> observations in the Bari Canyon (Southern Adriatic Sea, Central Mediterranean)"|2014|"https://openalex.org/S170816358"|"Marine ecology"|"article"|29|70
"7J"|"https://openalex.org/W2265763240"|"Elevated surface chlorophyll associated with natural oil seeps in the Gulf of Mexico"|2016|"https://openalex.org/S48977010"|"Nature geoscience"|"article"|50|26
"7J"|"https://openalex.org/W2205353295"|"The Antarctic Circumpolar Current as a diversification trigger for deep-sea octocorals"|2016|"https://openalex.org/S64097828"|"BMC evolutionary biology"|"article"|33|94
"7J"|"https://openalex.org/W2800756806"|"Global diffusive fluxes of methane in marine sediments"|2018|"https://openalex.org/S48977010"|"Nature geoscience"|"article"|195|43
"7J"|"https://openalex.org/W2127528125"|"Impacts of hypoxia on the structure and processes in pelagic communities (zooplankton, macro-invertebrates and fish)"|2010|"https://openalex.org/S13442111"|"Biogeosciences"|"article"|359|209
"7J"|"https://openalex.org/W2955355329"|"The Global Integrated World Ocean Assessment: Linking Observations to Science and Policy Across Multiple Scales"|2019|"https://openalex.org/S2596539584"|"Frontiers in marine science"|"article"|26|47
"7J"|"https://openalex.org/W2890750161"|"Deep-sea mobile megafauna of Mediterranean submarine canyons and open slopes: Analysis of spatial and bathymetric gradients"|2018|"https://openalex.org/S9314624"|"Progress in oceanography/Progress in Oceanography"|"article"|15|84
"7J"|"https://openalex.org/W2581032812"|"Ecological Role of Submarine Canyons and Need for Canyon Conservation: A Review"|2017|"https://openalex.org/S2596539584"|"Frontiers in marine science"|"review"|173|192
"7J"|"https://openalex.org/W1992586419"|"21 years of shelf life between discovery and description of new species"|2012|"https://openalex.org/S128425624"|"CB/Current biology"|"article"|134|10
"7J"|"https://openalex.org/W2933643806"|"Individual and Population Level Variation in the Reproductive Potential of Deep-Sea Corals From Different Regions Within the Gulf of Maine"|2019|"https://openalex.org/S2596539584"|"Frontiers in marine science"|"article"|7|99
"7J"|"https://openalex.org/W3005173824"|"Dissolved oxygen and temperature best predict deep-sea fish community structure in the Gulf of California with climate change implications"|2020|"https://openalex.org/S96743589"|"Marine ecology. Progress series"|"article"|12|48
"7J"|"https://openalex.org/W2904630559"|"Biodiversity and distribution of meiofauna in the Gioia, Petrace and Dohrn Canyons (Tyrrhenian Sea)"|2019|"https://openalex.org/S9314624"|"Progress in oceanography/Progress in Oceanography"|"article"|6|80
"7J"|"https://openalex.org/W2992997305"|"Multidisciplinary Observing in the World Ocean’s Oxygen Minimum Zone Regions: From Climate to Fish — The VOICE Initiative"|2019|"https://openalex.org/S2596539584"|"Frontiers in marine science"|"article"|20|64
"7J"|"https://openalex.org/W4391464088"|"Projected pH reductions by 2100 might put deep North Atlantic biodiversity at risk"|2014|NA|NA|"article"|43|1
"7J"|"https://openalex.org/W2130916113"|"Bio-physical coupling in the formation of zooplankton and fish aggregations over abrupt topographies"|2004|"https://openalex.org/S195909765"|"Journal of marine systems"|"article"|430|94
"7J"|"https://openalex.org/W2961988348"|"Seafloor litter from the continental shelf and canyons in French Mediterranean Water: Distribution, typologies and trends"|2019|"https://openalex.org/S101229256"|"Marine pollution bulletin"|"article"|46|46
"7J"|"https://openalex.org/W2127015489"|"Oceanographic and Biological Effects of Shoaling of the Oxygen Minimum Zone"|2013|"https://openalex.org/S43203325"|"Annual review of marine science"|"article"|269|161
"7J"|"https://openalex.org/W2972516096"|"Coral forests and Derelict Fishing Gears in submarine canyon systems of the Ligurian Sea"|2019|"https://openalex.org/S9314624"|"Progress in oceanography/Progress in Oceanography"|"preprint"|27|98
"7J"|"https://openalex.org/W3014687346"|"Methanotrophic bacterial symbionts fuel dense populations of deep-sea feather duster worms (Sabellida, Annelida) and extend the spatial influence of methane seepage"|2020|"https://openalex.org/S2737427234"|"Science advances"|"article"|38|54
"7J"|"https://openalex.org/W1983648672"|"Faunal responses to oxygen gradients on the Pakistan margin: A comparison of foraminiferans, macrofauna and megafauna"|2009|"https://openalex.org/S172051550"|"Deep-sea research. Part 2. Topical studies in oceanography/Deep sea research. Part II, Topical studies in oceanography"|"article"|143|58
"7J"|"https://openalex.org/W2129690402"|"Habitat heterogeneity and its influence on benthic biodiversity in oxygen minimum zones"|2010|"https://openalex.org/S170816358"|"Marine ecology"|"article"|124|116
"7J"|"https://openalex.org/W2238128463"|"The OMZ and nutrient features as a signature of interannual and low-frequency variability in the Peruvian upwelling system"|2017|"https://openalex.org/S13442111"|"Biogeosciences"|"article"|47|59
"7J"|"https://openalex.org/W1513926490"|"Methane seep ecosystem functions and services from a recently discovered southern California seep"|2015|"https://openalex.org/S170816358"|"Marine ecology"|"article"|53|63
"7J"|"https://openalex.org/W2904748709"|"Macrofaunal assemblages in canyon and adjacent slope of the NW and Central Mediterranean systems"|2019|"https://openalex.org/S9314624"|"Progress in oceanography/Progress in Oceanography"|"article"|6|37
"7J"|"https://openalex.org/W2135878067"|"Global distribution of naturally occurring marine hypoxia on continental margins"|2004|"https://openalex.org/S113880702"|"Deep-sea research. Part 1. Oceanographic research papers/Deep sea research. Part I, Oceanographic research papers"|"article"|690|29
"7J"|"https://openalex.org/W1996519739"|"Ontogenetic vertical distribution and diel migration of the copepod Eucalanus inermis in the oxygen minimum zone off northern Chile (20–21° S)"|2005|"https://openalex.org/S116120500"|"Journal of plankton research"|"article"|49|31
"7J"|"https://openalex.org/W2529695194"|"Landscape mapping at sub-Antarctic South Georgia provides a protocol for underpinning large-scale marine protected areas"|2016|"https://openalex.org/S196734849"|"Scientific reports"|"article"|31|44
"7J"|"https://openalex.org/W2778201046"|"Improving nomenclatural consistency: a decade of experience in the World Register of Marine Species"|2017|"https://openalex.org/S2764351231"|"European Journal of Taxonomy"|"article"|35|6
"7J"|"https://openalex.org/W2978081356"|"Deep-sea ostracod faunal dynamics in a marginal sea: biotic response to oxygen variability and mid-Pleistocene global changes"|2018|"https://openalex.org/S173708173"|"Paleobiology"|"article"|11|67
"7J"|"https://openalex.org/W2769597554"|"A conceptual surrogacy framework to evaluate the habitat potential of submarine canyons"|2018|"https://openalex.org/S9314624"|"Progress in oceanography/Progress in Oceanography"|"article"|13|79
"7J"|"https://openalex.org/W1999238294"|"Epi-benthic megafaunal zonation across an oxygen minimum zone at the Indian continental margin"|2011|"https://openalex.org/S113880702"|"Deep-sea research. Part 1. Oceanographic research papers/Deep sea research. Part I, Oceanographic research papers"|"article"|28|60
"7J"|"https://openalex.org/W2419349664"|"Effectiveness of a deep-sea cold-water coral Marine Protected Area, following eight years of fisheries closure"|2016|"https://openalex.org/S80660208"|"Biological conservation"|"article"|123|57
"7J"|"https://openalex.org/W2739437202"|"ROVs and AUVs"|2017|"https://openalex.org/S4210182022"|"Springer geology"|"book-chapter"|29|47
"7J"|"https://openalex.org/W2101472476"|"Nematode diversity and its relation to the quantity and quality of sedimentary organic matter in the deep Nazaré Canyon, Western Iberian Margin"|2009|"https://openalex.org/S113880702"|"Deep-sea research. Part 1. Oceanographic research papers/Deep sea research. Part I, Oceanographic research papers"|"article"|113|85
